"stfips","codetype","code","codetitle"
"00","10","81393","Labor Unions & Other Labor Organizations"
"00","10","813930","Labor Unions & Other Labor Organizations"
"00","10","81394","Political Organizations"
"00","10","813940","Political Organizations"
"00","10","81399","Other Similar Organizations"
"00","10","813990","Other Similar Organizations"
"00","10","814","Private Households"
"00","10","8141","Private Households"
"00","10","814102","Private households, secondary jobs"
"00","10","81411","Private Households"
"00","10","814110","Private Households"
"00","10","9","Government"
"00","10","900000","Government"
"00","10","91","Federal Government"
"00","10","910000","Federal Government"
"00","10","919999","Federal Government, excluding Postal"
"00","10","92","Public Administration"
"00","10","920000","State government"
"00","10","921","Executive, Legislative, & Gen Government"
"00","10","9211","Executive, Legislative, & Gen Government"
"00","10","92111","Executive Offices"
"00","10","921110","Executive Offices"
"00","10","92112","Legislative Bodies"
"00","10","921120","Legislative Bodies"
"00","10","92113","Public Finance Activities"
"00","10","921130","Public Finance Activities"
"00","10","92114","Executive & Legislative Offices Combined"
"00","10","921140","Executive & Legislative Offices Combined"
"00","10","92115","Tribal Governments"
"00","10","921150","Tribal Governments"
"00","10","92119","Other General Government Support"
"00","10","921190","Other General Government Support"
"00","10","922","Justice, Public Order, and Safety Activi"
"00","10","9221","Justice, Public Order, and Safety Activi"
"00","10","92211","Courts"
"00","10","922110","Courts"
"00","10","92212","Police Protection"
"00","10","922120","Police Protection"
"00","10","92213","Legal Counsel and Prosecution"
"00","10","922130","Legal Counsel and Prosecution"
"00","10","92214","Correctional Institutions"
"00","10","922140","Correctional Institutions"
"00","10","92215","Parole Offices and Probation Offices"
"00","10","922150","Parole Offices and Probation Offices"
"00","10","92216","Fire Protection"
"00","10","922160","Fire Protection"
"00","10","92219","Other Justice and Safety Activities"
"00","10","922190","Other Justice and Safety Activities"
"00","10","923","Administration of Human Resource Program"
"00","10","9231","Administration of Human Resource Program"
"00","10","92311","Administration of Education Programs"
"00","10","923110","Administration of Education Programs"
"00","10","92312","Administration of Public Health Programs"
"00","10","923120","Administration of Public Health Programs"
"00","10","92313","Other Human Resource Program Admin"
"00","10","923130","Other Human Resource Program Admin"
"00","10","92314","Administration of Veterans' Affairs"
"00","10","923140","Administration of Veterans' Affairs"
"00","10","924","Administration of Environmental Programs"
"00","10","9241","Administration of Environmental Programs"
"00","10","92411","Air, Water and Waste Program Admin"
"00","10","924110","Air, Water and Waste Program Admin"
"00","10","92412","Administration of Conservation Programs"
"00","10","924120","Administration of Conservation Programs"
"00","10","925","Community and Housing Program Admin"
"00","10","9251","Community and Housing Program Admin"
"00","10","92511","Administration of Housing Programs"
"00","10","925110","Administration of Housing Programs"
"00","10","92512","Urban and Rural Development Admin"
"00","10","925120","Urban and Rural Development Admin"
"00","10","926","Administration of Economic Programs"
"00","10","9261","Administration of Economic Programs"
"00","10","92611","Administration of General Economic Prog"
"00","10","926110","Administration of General Economic Prog"
"00","10","92612","Transportation Program Administration"
"00","10","926120","Transportation Program Administration"
"00","10","92613","Utility Regulation and Administration"
"00","10","926130","Utility Regulation and Administration"
"00","10","92614","Agricultural Commodity/Market Regulation"
"00","10","926140","Agricultural Commodity/Market Regulation"
"00","10","92615","Licensing/Regulating Commercial Sectors"
"00","10","926150","Licensing/Regulating Commercial Sectors"
"00","10","927","Space Research and Technology"
"00","10","9271","Space Research and Technology"
"00","10","92711","Space Research and Technology"
"00","10","927110","Space Research and Technology"
"00","10","928","National Security & International Affair"
"00","10","9281","National Security & International Affair"
"00","10","92811","National Security"
"00","10","928110","National Security"
"00","10","92812","International Affairs"
"00","10","928120","International Affairs"
"00","10","9292","State, Excl Educ and Hosp"
"00","10","929200","State government, excluding education an"
"00","10","929210","State Government Education"
"00","10","93","Local, Excluding Education and Hospitals"
"00","10","930000","Local government"
"00","10","9393","Local Government, Excl Educ and Hosp"
"00","10","939300","Local government, excluding education an"
"00","10","939310","Local Education"
"00","10","940000","State and local government"
"00","10","949400","State and local government, excluding ed"
"00","10","99","Unclassified"
"00","10","990000","Government"
"00","10","999","Unclassified"
"00","10","9991","Federal Government, Excl Post Office"
"00","10","9992","State Government, Excl Educ and Hosp"
"00","10","9993","Local Government, Excl Educ and Hosp"
"00","10","9999","Unclassified"
"00","10","99999","Unclassified"
"00","10","999999","Unclassified"
